"site","species","presence","pH","moisture","canopy","elevation","substrate"
"31","Chrysolepis_chrysophylla",1,-0.19519018068017,-1.61535605376983,1.15026296798955,0.332205298513375,"dry_slope"
"31","Gaultheria_shallon",1,-0.19519018068017,-1.61535605376983,1.15026296798955,0.332205298513375,"dry_slope"
"31","Whipplea_modesta",0,-0.19519018068017,-1.61535605376983,1.15026296798955,0.332205298513375,"dry_slope"
"31","Berberis_nervosa",1,-0.19519018068017,-1.61535605376983,1.15026296798955,0.332205298513375,"dry_slope"
"31","Polystichum_munitum",1,-0.19519018068017,-1.61535605376983,1.15026296798955,0.332205298513375,"dry_slope"
"31","Linnaea_borealis_var_longiflora",0,-0.19519018068017,-1.61535605376983,1.15026296798955,0.332205298513375,"dry_slope"
"35","Gaultheria_shallon",0,0.275567735648837,-0.654681383894395,1.33851300455487,0.427121098088625,"dry_slope"
"35","Polystichum_munitum",0,0.275567735648837,-0.654681383894395,1.33851300455487,0.427121098088625,"dry_slope"
"35","Chrysolepis_chrysophylla",1,0.275567735648837,-0.654681383894395,1.33851300455487,0.427121098088625,"dry_slope"
"35","Whipplea_modesta",0,0.275567735648837,-0.654681383894395,1.33851300455487,0.427121098088625,"dry_slope"
"35","Linnaea_borealis_var_longiflora",0,0.275567735648837,-0.654681383894395,1.33851300455487,0.427121098088625,"dry_slope"
"35","Berberis_nervosa",0,0.275567735648837,-0.654681383894395,1.33851300455487,0.427121098088625,"dry_slope"
"39","Polystichum_munitum",0,-0.744407749730678,-0.635402502314231,1.27633846284376,0.522036897663875,"mesic_slope"
"39","Gaultheria_shallon",1,-0.744407749730678,-0.635402502314231,1.27633846284376,0.522036897663875,"mesic_slope"
"39","Berberis_nervosa",0,-0.744407749730678,-0.635402502314231,1.27633846284376,0.522036897663875,"mesic_slope"
"39","Linnaea_borealis_var_longiflora",0,-0.744407749730678,-0.635402502314231,1.27633846284376,0.522036897663875,"mesic_slope"
"39","Chrysolepis_chrysophylla",0,-0.744407749730678,-0.635402502314231,1.27633846284376,0.522036897663875,"mesic_slope"
"39","Whipplea_modesta",0,-0.744407749730678,-0.635402502314231,1.27633846284376,0.522036897663875,"mesic_slope"
"407","Linnaea_borealis_var_longiflora",0,0.874999483405174,0.582587018289795,1.25193288849431,0.616952697239124,"dry_slope"
"407","Whipplea_modesta",0,0.874999483405174,0.582587018289795,1.25193288849431,0.616952697239124,"dry_slope"
"407","Berberis_nervosa",1,0.874999483405174,0.582587018289795,1.25193288849431,0.616952697239124,"dry_slope"
"407","Chrysolepis_chrysophylla",1,0.874999483405174,0.582587018289795,1.25193288849431,0.616952697239124,"dry_slope"
"407","Gaultheria_shallon",0,0.874999483405174,0.582587018289795,1.25193288849431,0.616952697239124,"dry_slope"
"407","Polystichum_munitum",1,0.874999483405174,0.582587018289795,1.25193288849431,0.616952697239124,"dry_slope"
"409","Whipplea_modesta",0,-1.42543753631738,0.765041169841139,0.821156181809946,0.711868496814374,"mesic_slope"
"409","Gaultheria_shallon",1,-1.42543753631738,0.765041169841139,0.821156181809946,0.711868496814374,"mesic_slope"
"409","Chrysolepis_chrysophylla",1,-1.42543753631738,0.765041169841139,0.821156181809946,0.711868496814374,"mesic_slope"
"409","Linnaea_borealis_var_longiflora",1,-1.42543753631738,0.765041169841139,0.821156181809946,0.711868496814374,"mesic_slope"
"409","Polystichum_munitum",1,-1.42543753631738,0.765041169841139,0.821156181809946,0.711868496814374,"mesic_slope"
"409","Berberis_nervosa",1,-1.42543753631738,0.765041169841139,0.821156181809946,0.711868496814374,"mesic_slope"
"411","Gaultheria_shallon",1,-0.901327056137748,-0.263767259547428,0.485973953542955,0.806784296389624,"mesic_slope"
"411","Chrysolepis_chrysophylla",1,-0.901327056137748,-0.263767259547428,0.485973953542955,0.806784296389624,"mesic_slope"
"411","Polystichum_munitum",0,-0.901327056137748,-0.263767259547428,0.485973953542955,0.806784296389624,"mesic_slope"
"411","Whipplea_modesta",0,-0.901327056137748,-0.263767259547428,0.485973953542955,0.806784296389624,"mesic_slope"
"411","Berberis_nervosa",0,-0.901327056137748,-0.263767259547428,0.485973953542955,0.806784296389624,"mesic_slope"
"411","Linnaea_borealis_var_longiflora",0,-0.901327056137748,-0.263767259547428,0.485973953542955,0.806784296389624,"mesic_slope"
"412","Chrysolepis_chrysophylla",0,1.60938183384249,2.10900109469879,0.228647904366107,0.901700095964874,"dry_slope"
"412","Polystichum_munitum",0,1.60938183384249,2.10900109469879,0.228647904366107,0.901700095964874,"dry_slope"
"412","Berberis_nervosa",1,1.60938183384249,2.10900109469879,0.228647904366107,0.901700095964874,"dry_slope"
"412","Gaultheria_shallon",0,1.60938183384249,2.10900109469879,0.228647904366107,0.901700095964874,"dry_slope"
"412","Whipplea_modesta",0,1.60938183384249,2.10900109469879,0.228647904366107,0.901700095964874,"dry_slope"
"412","Linnaea_borealis_var_longiflora",1,1.60938183384249,2.10900109469879,0.228647904366107,0.901700095964874,"dry_slope"
"43","Linnaea_borealis_var_longiflora",1,-1.37208497246676,0.716186291908168,-0.42684127417736,0.996615895540124,"mesic_slope"
"43","Gaultheria_shallon",1,-1.37208497246676,0.716186291908168,-0.42684127417736,0.996615895540124,"mesic_slope"
"43","Whipplea_modesta",0,-1.37208497246676,0.716186291908168,-0.42684127417736,0.996615895540124,"mesic_slope"
"43","Chrysolepis_chrysophylla",1,-1.37208497246676,0.716186291908168,-0.42684127417736,0.996615895540124,"mesic_slope"
"43","Berberis_nervosa",1,-1.37208497246676,0.716186291908168,-0.42684127417736,0.996615895540124,"mesic_slope"
"43","Polystichum_munitum",0,-1.37208497246676,0.716186291908168,-0.42684127417736,0.996615895540124,"mesic_slope"
"45","Chrysolepis_chrysophylla",1,0.197108082927336,-0.676628510882458,-0.728066328413826,1.09153169511537,"dry_slope"
"45","Linnaea_borealis_var_longiflora",0,0.197108082927336,-0.676628510882458,-0.728066328413826,1.09153169511537,"dry_slope"
"45","Polystichum_munitum",0,0.197108082927336,-0.676628510882458,-0.728066328413826,1.09153169511537,"dry_slope"
"45","Whipplea_modesta",0,0.197108082927336,-0.676628510882458,-0.728066328413826,1.09153169511537,"dry_slope"
"45","Gaultheria_shallon",0,0.197108082927336,-0.676628510882458,-0.728066328413826,1.09153169511537,"dry_slope"
"45","Berberis_nervosa",1,0.197108082927336,-0.676628510882458,-0.728066328413826,1.09153169511537,"dry_slope"
"49","Chrysolepis_chrysophylla",1,-0.665948097009177,-0.657349629302293,-1.11874885024525,1.18644749469062,"mesic_slope"
"49","Polystichum_munitum",1,-0.665948097009177,-0.657349629302293,-1.11874885024525,1.18644749469062,"mesic_slope"
"49","Whipplea_modesta",1,-0.665948097009177,-0.657349629302293,-1.11874885024525,1.18644749469062,"mesic_slope"
"49","Gaultheria_shallon",0,-0.665948097009177,-0.657349629302293,-1.11874885024525,1.18644749469062,"mesic_slope"
"49","Linnaea_borealis_var_longiflora",1,-0.665948097009177,-0.657349629302293,-1.11874885024525,1.18644749469062,"mesic_slope"
"49","Berberis_nervosa",1,-0.665948097009177,-0.657349629302293,-1.11874885024525,1.18644749469062,"mesic_slope"
"50","Whipplea_modesta",0,-1.05824636158075,0.146425744451815,-1.35924989212167,1.28136329426587,"mesic_slope"
"50","Chrysolepis_chrysophylla",1,-1.05824636158075,0.146425744451815,-1.35924989212167,1.28136329426587,"mesic_slope"
"50","Polystichum_munitum",1,-1.05824636158075,0.146425744451815,-1.35924989212167,1.28136329426587,"mesic_slope"
"50","Berberis_nervosa",1,-1.05824636158075,0.146425744451815,-1.35924989212167,1.28136329426587,"mesic_slope"
"50","Gaultheria_shallon",1,-1.05824636158075,0.146425744451815,-1.35924989212167,1.28136329426587,"mesic_slope"
"50","Linnaea_borealis_var_longiflora",1,-1.05824636158075,0.146425744451815,-1.35924989212167,1.28136329426587,"mesic_slope"
"51","Gaultheria_shallon",0,-0.273649833401671,-1.40328835638802,-1.37667047431132,1.37627909384112,"mesic_slope"
"51","Linnaea_borealis_var_longiflora",1,-0.273649833401671,-1.40328835638802,-1.37667047431132,1.37627909384112,"mesic_slope"
"51","Chrysolepis_chrysophylla",0,-0.273649833401671,-1.40328835638802,-1.37667047431132,1.37627909384112,"mesic_slope"
"51","Berberis_nervosa",1,-0.273649833401671,-1.40328835638802,-1.37667047431132,1.37627909384112,"mesic_slope"
"51","Whipplea_modesta",1,-0.273649833401671,-1.40328835638802,-1.37667047431132,1.37627909384112,"mesic_slope"
"51","Polystichum_munitum",1,-0.273649833401671,-1.40328835638802,-1.37667047431132,1.37627909384112,"mesic_slope"
"53","Chrysolepis_chrysophylla",0,0.793401444574812,0.592921682540093,-1.22567779086461,1.47119489341637,"dry_slope"
"53","Linnaea_borealis_var_longiflora",0,0.793401444574812,0.592921682540093,-1.22567779086461,1.47119489341637,"dry_slope"
"53","Gaultheria_shallon",0,0.793401444574812,0.592921682540093,-1.22567779086461,1.47119489341637,"dry_slope"
"53","Whipplea_modesta",1,0.793401444574812,0.592921682540093,-1.22567779086461,1.47119489341637,"dry_slope"
"53","Polystichum_munitum",1,0.793401444574812,0.592921682540093,-1.22567779086461,1.47119489341637,"dry_slope"
"53","Berberis_nervosa",1,0.793401444574812,0.592921682540093,-1.22567779086461,1.47119489341637,"dry_slope"
"81","Linnaea_borealis_var_longiflora",0,0.66786600022041,0.361161687241519,-1.01795828192706,1.56611069299162,"dry_slope"
"81","Whipplea_modesta",1,0.66786600022041,0.361161687241519,-1.01795828192706,1.56611069299162,"dry_slope"
"81","Chrysolepis_chrysophylla",0,0.66786600022041,0.361161687241519,-1.01795828192706,1.56611069299162,"dry_slope"
"81","Polystichum_munitum",0,0.66786600022041,0.361161687241519,-1.01795828192706,1.56611069299162,"dry_slope"
"81","Berberis_nervosa",0,0.66786600022041,0.361161687241519,-1.01795828192706,1.56611069299162,"dry_slope"
"81","Gaultheria_shallon",0,0.66786600022041,0.361161687241519,-1.01795828192706,1.56611069299162,"dry_slope"
"83","Linnaea_borealis_var_longiflora",1,1.37400287471392,1.79253425126458,-0.635597776577447,1.66102649256687,"dry_slope"
"83","Polystichum_munitum",0,1.37400287471392,1.79253425126458,-0.635597776577447,1.66102649256687,"dry_slope"
"83","Whipplea_modesta",1,1.37400287471392,1.79253425126458,-0.635597776577447,1.66102649256687,"dry_slope"
"83","Berberis_nervosa",0,1.37400287471392,1.79253425126458,-0.635597776577447,1.66102649256687,"dry_slope"
"83","Chrysolepis_chrysophylla",0,1.37400287471392,1.79253425126458,-0.635597776577447,1.66102649256687,"dry_slope"
"83","Gaultheria_shallon",0,1.37400287471392,1.79253425126458,-0.635597776577447,1.66102649256687,"dry_slope"
