"site","species","presence","pH","moisture","canopy","elevation","substrate"
"R006","Capronia_kleinmondensis",0,-0.461894485625853,0.825056189165643,-1.33141932819645,-1.18644749469062,"decay_2"
"R006","Fomitopsis_pinicola",1,-0.461894485625853,0.825056189165643,-1.33141932819645,-1.18644749469062,"decay_2"
"R006","Phellopilus_nigrolimitatus",1,-0.461894485625853,0.825056189165643,-1.33141932819645,-1.18644749469062,"decay_2"
"R006","Heterobasidion_parviporum",1,-0.461894485625853,0.825056189165643,-1.33141932819645,-1.18644749469062,"decay_2"
"R006","Antrodia_serialis",0,-0.461894485625853,0.825056189165643,-1.33141932819645,-1.18644749469062,"decay_2"
"R007","Heterobasidion_abietinum",0,-1.62869930252037,-0.931866605561371,0.928004860909642,-1.09153169511537,"decay_1"
"R007","Fomitopsis_pinicola",1,-1.62869930252037,-0.931866605561371,0.928004860909642,-1.09153169511537,"decay_1"
"R007","Phellopilus_nigrolimitatus",1,-1.62869930252037,-0.931866605561371,0.928004860909642,-1.09153169511537,"decay_1"
"R007","Heterobasidion_parviporum",0,-1.62869930252037,-0.931866605561371,0.928004860909642,-1.09153169511537,"decay_1"
"R007","Capronia_kleinmondensis",1,-1.62869930252037,-0.931866605561371,0.928004860909642,-1.09153169511537,"decay_1"
"R007","Antrodia_serialis",1,-1.62869930252037,-0.931866605561371,0.928004860909642,-1.09153169511537,"decay_1"
"R008","Heterobasidion_parviporum",0,-1.61270216429679,0.223662541796796,0.0571076045317813,-0.996615895540124,"decay_1"
"R008","Heterobasidion_abietinum",0,-1.61270216429679,0.223662541796796,0.0571076045317813,-0.996615895540124,"decay_1"
"R008","Antrodia_serialis",1,-1.61270216429679,0.223662541796796,0.0571076045317813,-0.996615895540124,"decay_1"
"R008","Phellopilus_nigrolimitatus",1,-1.61270216429679,0.223662541796796,0.0571076045317813,-0.996615895540124,"decay_1"
"R008","Fomitopsis_pinicola",0,-1.61270216429679,0.223662541796796,0.0571076045317813,-0.996615895540124,"decay_1"
"R008","Capronia_kleinmondensis",0,-1.61270216429679,0.223662541796796,0.0571076045317813,-0.996615895540124,"decay_1"
"R009","Capronia_kleinmondensis",0,-1.63072604022214,-1.13103594916799,-3.0591911577133,-0.901700095964874,"decay_1"
"R009","Phellopilus_nigrolimitatus",0,-1.63072604022214,-1.13103594916799,-3.0591911577133,-0.901700095964874,"decay_1"
"R009","Fomitopsis_pinicola",1,-1.63072604022214,-1.13103594916799,-3.0591911577133,-0.901700095964874,"decay_1"
"R009","Heterobasidion_abietinum",0,-1.63072604022214,-1.13103594916799,-3.0591911577133,-0.901700095964874,"decay_1"
"R009","Heterobasidion_parviporum",0,-1.63072604022214,-1.13103594916799,-3.0591911577133,-0.901700095964874,"decay_1"
"R009","Antrodia_serialis",0,-1.63072604022214,-1.13103594916799,-3.0591911577133,-0.901700095964874,"decay_1"
"R010","Capronia_kleinmondensis",1,-0.501237041013121,-2.34611320684022,0.788425831421574,-0.806784296389624,"decay_2"
"R010","Heterobasidion_abietinum",1,-0.501237041013121,-2.34611320684022,0.788425831421574,-0.806784296389624,"decay_2"
"R010","Phellopilus_nigrolimitatus",0,-0.501237041013121,-2.34611320684022,0.788425831421574,-0.806784296389624,"decay_2"
"R010","Heterobasidion_parviporum",1,-0.501237041013121,-2.34611320684022,0.788425831421574,-0.806784296389624,"decay_2"
"R010","Antrodia_serialis",0,-0.501237041013121,-2.34611320684022,0.788425831421574,-0.806784296389624,"decay_2"
"R010","Fomitopsis_pinicola",1,-0.501237041013121,-2.34611320684022,0.788425831421574,-0.806784296389624,"decay_2"
"R011","Heterobasidion_abietinum",1,-0.472299128372899,0.320429206594362,-1.01170701084845,-0.711868496814374,"decay_2"
"R011","Heterobasidion_parviporum",1,-0.472299128372899,0.320429206594362,-1.01170701084845,-0.711868496814374,"decay_2"
"R011","Capronia_kleinmondensis",1,-0.472299128372899,0.320429206594362,-1.01170701084845,-0.711868496814374,"decay_2"
"R011","Antrodia_serialis",0,-0.472299128372899,0.320429206594362,-1.01170701084845,-0.711868496814374,"decay_2"
"R011","Fomitopsis_pinicola",1,-0.472299128372899,0.320429206594362,-1.01170701084845,-0.711868496814374,"decay_2"
"R011","Phellopilus_nigrolimitatus",0,-0.472299128372899,0.320429206594362,-1.01170701084845,-0.711868496814374,"decay_2"
"R012","Heterobasidion_parviporum",1,1.80045418351545,0.0581544527460956,1.00566391258305,-0.616952697239124,"decay_4"
"R012","Fomitopsis_pinicola",0,1.80045418351545,0.0581544527460956,1.00566391258305,-0.616952697239124,"decay_4"
"R012","Antrodia_serialis",0,1.80045418351545,0.0581544527460956,1.00566391258305,-0.616952697239124,"decay_4"
"R012","Heterobasidion_abietinum",1,1.80045418351545,0.0581544527460956,1.00566391258305,-0.616952697239124,"decay_4"
"R012","Phellopilus_nigrolimitatus",0,1.80045418351545,0.0581544527460956,1.00566391258305,-0.616952697239124,"decay_4"
"R012","Capronia_kleinmondensis",0,1.80045418351545,0.0581544527460956,1.00566391258305,-0.616952697239124,"decay_4"
"R013","Phellopilus_nigrolimitatus",0,1.79407050166335,-0.368295205387912,1.06764903704232,-0.522036897663875,"decay_4"
"R013","Antrodia_serialis",0,1.79407050166335,-0.368295205387912,1.06764903704232,-0.522036897663875,"decay_4"
"R013","Capronia_kleinmondensis",0,1.79407050166335,-0.368295205387912,1.06764903704232,-0.522036897663875,"decay_4"
"R013","Heterobasidion_abietinum",1,1.79407050166335,-0.368295205387912,1.06764903704232,-0.522036897663875,"decay_4"
"R013","Fomitopsis_pinicola",0,1.79407050166335,-0.368295205387912,1.06764903704232,-0.522036897663875,"decay_4"
"R013","Heterobasidion_parviporum",1,1.79407050166335,-0.368295205387912,1.06764903704232,-0.522036897663875,"decay_4"
"R014","Heterobasidion_abietinum",0,0.669458678742011,0.482796019089126,-1.41656373846255,-0.427121098088625,"decay_3"
"R014","Capronia_kleinmondensis",1,0.669458678742011,0.482796019089126,-1.41656373846255,-0.427121098088625,"decay_3"
"R014","Phellopilus_nigrolimitatus",1,0.669458678742011,0.482796019089126,-1.41656373846255,-0.427121098088625,"decay_3"
"R014","Antrodia_serialis",0,0.669458678742011,0.482796019089126,-1.41656373846255,-0.427121098088625,"decay_3"
"R014","Heterobasidion_parviporum",0,0.669458678742011,0.482796019089126,-1.41656373846255,-0.427121098088625,"decay_3"
"R014","Fomitopsis_pinicola",0,0.669458678742011,0.482796019089126,-1.41656373846255,-0.427121098088625,"decay_3"
"R015","Capronia_kleinmondensis",0,1.81311316552435,0.722347837081999,-0.835461271925116,-0.332205298513375,"decay_4"
"R015","Heterobasidion_parviporum",0,1.81311316552435,0.722347837081999,-0.835461271925116,-0.332205298513375,"decay_4"
"R015","Heterobasidion_abietinum",0,1.81311316552435,0.722347837081999,-0.835461271925116,-0.332205298513375,"decay_4"
"R015","Phellopilus_nigrolimitatus",0,1.81311316552435,0.722347837081999,-0.835461271925116,-0.332205298513375,"decay_4"
"R015","Fomitopsis_pinicola",0,1.81311316552435,0.722347837081999,-0.835461271925116,-0.332205298513375,"decay_4"
"R015","Antrodia_serialis",0,1.81311316552435,0.722347837081999,-0.835461271925116,-0.332205298513375,"decay_4"
"R016","Heterobasidion_parviporum",0,0.679299736673593,0.93279480960982,0.685516581109319,-0.237289498938125,"decay_3"
"R016","Capronia_kleinmondensis",1,0.679299736673593,0.93279480960982,0.685516581109319,-0.237289498938125,"decay_3"
"R016","Antrodia_serialis",1,0.679299736673593,0.93279480960982,0.685516581109319,-0.237289498938125,"decay_3"
"R016","Fomitopsis_pinicola",1,0.679299736673593,0.93279480960982,0.685516581109319,-0.237289498938125,"decay_3"
"R016","Heterobasidion_abietinum",0,0.679299736673593,0.93279480960982,0.685516581109319,-0.237289498938125,"decay_3"
"R016","Phellopilus_nigrolimitatus",0,0.679299736673593,0.93279480960982,0.685516581109319,-0.237289498938125,"decay_3"
"R017","Fomitopsis_pinicola",1,0.694158867096717,1.47842011287094,-0.489244974329104,-0.142373699362875,"decay_3"
"R017","Phellopilus_nigrolimitatus",0,0.694158867096717,1.47842011287094,-0.489244974329104,-0.142373699362875,"decay_3"
"R017","Antrodia_serialis",0,0.694158867096717,1.47842011287094,-0.489244974329104,-0.142373699362875,"decay_3"
"R017","Heterobasidion_parviporum",1,0.694158867096717,1.47842011287094,-0.489244974329104,-0.142373699362875,"decay_3"
"R017","Capronia_kleinmondensis",0,0.694158867096717,1.47842011287094,-0.489244974329104,-0.142373699362875,"decay_3"
"R017","Heterobasidion_abietinum",1,0.694158867096717,1.47842011287094,-0.489244974329104,-0.142373699362875,"decay_3"
"R018","Phellopilus_nigrolimitatus",1,-0.492707401594449,-1.1976707706914,-0.603371575500141,-0.0474578997876249,"decay_2"
"R018","Antrodia_serialis",0,-0.492707401594449,-1.1976707706914,-0.603371575500141,-0.0474578997876249,"decay_2"
"R018","Heterobasidion_parviporum",0,-0.492707401594449,-1.1976707706914,-0.603371575500141,-0.0474578997876249,"decay_2"
"R018","Heterobasidion_abietinum",0,-0.492707401594449,-1.1976707706914,-0.603371575500141,-0.0474578997876249,"decay_2"
"R018","Fomitopsis_pinicola",0,-0.492707401594449,-1.1976707706914,-0.603371575500141,-0.0474578997876249,"decay_2"
"R018","Capronia_kleinmondensis",1,-0.492707401594449,-1.1976707706914,-0.603371575500141,-0.0474578997876249,"decay_2"
"R019","Heterobasidion_parviporum",1,0.671647988986703,0.590876108835003,0.602835556753344,0.0474578997876249,"decay_3"
"R019","Heterobasidion_abietinum",1,0.671647988986703,0.590876108835003,0.602835556753344,0.0474578997876249,"decay_3"
"R019","Fomitopsis_pinicola",1,0.671647988986703,0.590876108835003,0.602835556753344,0.0474578997876249,"decay_3"
"R019","Capronia_kleinmondensis",0,0.671647988986703,0.590876108835003,0.602835556753344,0.0474578997876249,"decay_3"
"R019","Phellopilus_nigrolimitatus",0,0.671647988986703,0.590876108835003,0.602835556753344,0.0474578997876249,"decay_3"
"R019","Antrodia_serialis",0,0.671647988986703,0.590876108835003,0.602835556753344,0.0474578997876249,"decay_3"
"R020","Fomitopsis_pinicola",1,0.662424706718227,0.096131828313802,1.14078375159229,0.142373699362875,"decay_3"
"R020","Heterobasidion_parviporum",1,0.662424706718227,0.096131828313802,1.14078375159229,0.142373699362875,"decay_3"
"R020","Capronia_kleinmondensis",1,0.662424706718227,0.096131828313802,1.14078375159229,0.142373699362875,"decay_3"
"R020","Phellopilus_nigrolimitatus",0,0.662424706718227,0.096131828313802,1.14078375159229,0.142373699362875,"decay_3"
"R020","Antrodia_serialis",0,0.662424706718227,0.096131828313802,1.14078375159229,0.142373699362875,"decay_3"
"R020","Heterobasidion_abietinum",1,0.662424706718227,0.096131828313802,1.14078375159229,0.142373699362875,"decay_3"
"R021","Antrodia_serialis",1,-0.444304136481629,1.48478123486097,-1.58616288368011,0.237289498938125,"decay_2"
"R021","Fomitopsis_pinicola",0,-0.444304136481629,1.48478123486097,-1.58616288368011,0.237289498938125,"decay_2"
"R021","Heterobasidion_abietinum",0,-0.444304136481629,1.48478123486097,-1.58616288368011,0.237289498938125,"decay_2"
"R021","Phellopilus_nigrolimitatus",1,-0.444304136481629,1.48478123486097,-1.58616288368011,0.237289498938125,"decay_2"
"R021","Heterobasidion_parviporum",0,-0.444304136481629,1.48478123486097,-1.58616288368011,0.237289498938125,"decay_2"
"R021","Capronia_kleinmondensis",0,-0.444304136481629,1.48478123486097,-1.58616288368011,0.237289498938125,"decay_2"
"R022","Phellopilus_nigrolimitatus",1,-1.59368117677484,1.10592375504831,0.814633392353354,0.332205298513375,"decay_1"
"R022","Heterobasidion_abietinum",1,-1.59368117677484,1.10592375504831,0.814633392353354,0.332205298513375,"decay_1"
"R022","Antrodia_serialis",1,-1.59368117677484,1.10592375504831,0.814633392353354,0.332205298513375,"decay_1"
"R022","Fomitopsis_pinicola",0,-1.59368117677484,1.10592375504831,0.814633392353354,0.332205298513375,"decay_1"
"R022","Capronia_kleinmondensis",0,-1.59368117677484,1.10592375504831,0.814633392353354,0.332205298513375,"decay_1"
"R022","Heterobasidion_parviporum",1,-1.59368117677484,1.10592375504831,0.814633392353354,0.332205298513375,"decay_1"
"R023","Heterobasidion_abietinum",1,0.668970961113244,0.458003804071136,1.16919188145684,0.427121098088625,"decay_3"
"R023","Capronia_kleinmondensis",1,0.668970961113244,0.458003804071136,1.16919188145684,0.427121098088625,"decay_3"
"R023","Phellopilus_nigrolimitatus",0,0.668970961113244,0.458003804071136,1.16919188145684,0.427121098088625,"decay_3"
"R023","Antrodia_serialis",0,0.668970961113244,0.458003804071136,1.16919188145684,0.427121098088625,"decay_3"
"R023","Heterobasidion_parviporum",1,0.668970961113244,0.458003804071136,1.16919188145684,0.427121098088625,"decay_3"
"R023","Fomitopsis_pinicola",0,0.668970961113244,0.458003804071136,1.16919188145684,0.427121098088625,"decay_3"
"R024","Capronia_kleinmondensis",1,0.685553360491349,1.17852397700382,0.655678690566628,0.522036897663875,"decay_3"
"R024","Heterobasidion_abietinum",1,0.685553360491349,1.17852397700382,0.655678690566628,0.522036897663875,"decay_3"
"R024","Fomitopsis_pinicola",1,0.685553360491349,1.17852397700382,0.655678690566628,0.522036897663875,"decay_3"
"R024","Heterobasidion_parviporum",1,0.685553360491349,1.17852397700382,0.655678690566628,0.522036897663875,"decay_3"
"R024","Phellopilus_nigrolimitatus",0,0.685553360491349,1.17852397700382,0.655678690566628,0.522036897663875,"decay_3"
"R024","Antrodia_serialis",0,0.685553360491349,1.17852397700382,0.655678690566628,0.522036897663875,"decay_3"
"R025","Heterobasidion_parviporum",0,0.667529484565997,0.383110600089251,-0.541321268116743,0.616952697239124,"decay_3"
"R025","Antrodia_serialis",1,0.667529484565997,0.383110600089251,-0.541321268116743,0.616952697239124,"decay_3"
"R025","Fomitopsis_pinicola",1,0.667529484565997,0.383110600089251,-0.541321268116743,0.616952697239124,"decay_3"
"R025","Phellopilus_nigrolimitatus",0,0.667529484565997,0.383110600089251,-0.541321268116743,0.616952697239124,"decay_3"
"R025","Heterobasidion_abietinum",0,0.667529484565997,0.383110600089251,-0.541321268116743,0.616952697239124,"decay_3"
"R025","Capronia_kleinmondensis",1,0.667529484565997,0.383110600089251,-0.541321268116743,0.616952697239124,"decay_3"
"R026","Antrodia_serialis",0,-0.494560728583766,-1.40260249413616,0.777966032731792,0.711868496814374,"decay_2"
"R026","Heterobasidion_abietinum",1,-0.494560728583766,-1.40260249413616,0.777966032731792,0.711868496814374,"decay_2"
"R026","Phellopilus_nigrolimitatus",0,-0.494560728583766,-1.40260249413616,0.777966032731792,0.711868496814374,"decay_2"
"R026","Heterobasidion_parviporum",1,-0.494560728583766,-1.40260249413616,0.777966032731792,0.711868496814374,"decay_2"
"R026","Capronia_kleinmondensis",1,-0.494560728583766,-1.40260249413616,0.777966032731792,0.711868496814374,"decay_2"
"R026","Fomitopsis_pinicola",1,-0.494560728583766,-1.40260249413616,0.777966032731792,0.711868496814374,"decay_2"
"R027","Heterobasidion_abietinum",1,0.658457936670916,-0.154869426467682,-0.10179492291578,0.806784296389624,"decay_3"
"R027","Phellopilus_nigrolimitatus",0,0.658457936670916,-0.154869426467682,-0.10179492291578,0.806784296389624,"decay_3"
"R027","Capronia_kleinmondensis",1,0.658457936670916,-0.154869426467682,-0.10179492291578,0.806784296389624,"decay_3"
"R027","Antrodia_serialis",1,0.658457936670916,-0.154869426467682,-0.10179492291578,0.806784296389624,"decay_3"
"R027","Fomitopsis_pinicola",0,0.658457936670916,-0.154869426467682,-0.10179492291578,0.806784296389624,"decay_3"
"R027","Heterobasidion_parviporum",0,0.658457936670916,-0.154869426467682,-0.10179492291578,0.806784296389624,"decay_3"
"R028","Phellopilus_nigrolimitatus",0,-0.444921912144734,1.46457642165662,1.09327177489567,0.901700095964874,"decay_2"
"R028","Capronia_kleinmondensis",0,-0.444921912144734,1.46457642165662,1.09327177489567,0.901700095964874,"decay_2"
"R028","Fomitopsis_pinicola",1,-0.444921912144734,1.46457642165662,1.09327177489567,0.901700095964874,"decay_2"
"R028","Heterobasidion_abietinum",1,-0.444921912144734,1.46457642165662,1.09327177489567,0.901700095964874,"decay_2"
"R028","Antrodia_serialis",0,-0.444921912144734,1.46457642165662,1.09327177489567,0.901700095964874,"decay_2"
"R028","Heterobasidion_parviporum",1,-0.444921912144734,1.46457642165662,1.09327177489567,0.901700095964874,"decay_2"
"R029","Heterobasidion_parviporum",1,0.653353158823146,-0.524842624709647,0.608267909537779,0.996615895540124,"decay_3"
"R029","Heterobasidion_abietinum",1,0.653353158823146,-0.524842624709647,0.608267909537779,0.996615895540124,"decay_3"
"R029","Antrodia_serialis",1,0.653353158823146,-0.524842624709647,0.608267909537779,0.996615895540124,"decay_3"
"R029","Phellopilus_nigrolimitatus",0,0.653353158823146,-0.524842624709647,0.608267909537779,0.996615895540124,"decay_3"
"R029","Fomitopsis_pinicola",1,0.653353158823146,-0.524842624709647,0.608267909537779,0.996615895540124,"decay_3"
"R029","Capronia_kleinmondensis",1,0.653353158823146,-0.524842624709647,0.608267909537779,0.996615895540124,"decay_3"
"R031","Phellopilus_nigrolimitatus",0,-0.490843236435603,-1.00861281841038,0.543599608497047,1.09153169511537,"decay_2"
"R031","Heterobasidion_parviporum",1,-0.490843236435603,-1.00861281841038,0.543599608497047,1.09153169511537,"decay_2"
"R031","Capronia_kleinmondensis",0,-0.490843236435603,-1.00861281841038,0.543599608497047,1.09153169511537,"decay_2"
"R031","Antrodia_serialis",1,-0.490843236435603,-1.00861281841038,0.543599608497047,1.09153169511537,"decay_2"
"R031","Heterobasidion_abietinum",1,-0.490843236435603,-1.00861281841038,0.543599608497047,1.09153169511537,"decay_2"
"R031","Fomitopsis_pinicola",0,-0.490843236435603,-1.00861281841038,0.543599608497047,1.09153169511537,"decay_2"
"R032","Phellopilus_nigrolimitatus",0,0.655954319509908,-0.328826623144617,-1.75124406133702,1.18644749469062,"decay_3"
"R032","Capronia_kleinmondensis",0,0.655954319509908,-0.328826623144617,-1.75124406133702,1.18644749469062,"decay_3"
"R032","Antrodia_serialis",0,0.655954319509908,-0.328826623144617,-1.75124406133702,1.18644749469062,"decay_3"
"R032","Heterobasidion_abietinum",0,0.655954319509908,-0.328826623144617,-1.75124406133702,1.18644749469062,"decay_3"
"R032","Heterobasidion_parviporum",0,0.655954319509908,-0.328826623144617,-1.75124406133702,1.18644749469062,"decay_3"
"R032","Fomitopsis_pinicola",1,0.655954319509908,-0.328826623144617,-1.75124406133702,1.18644749469062,"decay_3"
"R033","Antrodia_serialis",1,-0.483592501021255,-0.393918881538415,-0.579625059385529,1.28136329426587,"decay_2"
"R033","Phellopilus_nigrolimitatus",1,-0.483592501021255,-0.393918881538415,-0.579625059385529,1.28136329426587,"decay_2"
"R033","Capronia_kleinmondensis",1,-0.483592501021255,-0.393918881538415,-0.579625059385529,1.28136329426587,"decay_2"
"R033","Fomitopsis_pinicola",1,-0.483592501021255,-0.393918881538415,-0.579625059385529,1.28136329426587,"decay_2"
"R033","Heterobasidion_abietinum",0,-0.483592501021255,-0.393918881538415,-0.579625059385529,1.28136329426587,"decay_2"
"R033","Heterobasidion_parviporum",0,-0.483592501021255,-0.393918881538415,-0.579625059385529,1.28136329426587,"decay_2"
"R034","Heterobasidion_abietinum",0,0.644184067402312,-1.3925924551981,-0.379991679168823,1.37627909384112,"decay_3"
"R034","Heterobasidion_parviporum",0,0.644184067402312,-1.3925924551981,-0.379991679168823,1.37627909384112,"decay_3"
"R034","Phellopilus_nigrolimitatus",1,0.644184067402312,-1.3925924551981,-0.379991679168823,1.37627909384112,"decay_3"
"R034","Fomitopsis_pinicola",1,0.644184067402312,-1.3925924551981,-0.379991679168823,1.37627909384112,"decay_3"
"R034","Antrodia_serialis",1,0.644184067402312,-1.3925924551981,-0.379991679168823,1.37627909384112,"decay_3"
"R034","Capronia_kleinmondensis",0,0.644184067402312,-1.3925924551981,-0.379991679168823,1.37627909384112,"decay_3"
"R035","Phellopilus_nigrolimitatus",1,0.681694972139319,1.03007096107279,-0.0812448849162315,1.47119489341637,"decay_3"
"R035","Heterobasidion_parviporum",0,0.681694972139319,1.03007096107279,-0.0812448849162315,1.47119489341637,"decay_3"
"R035","Heterobasidion_abietinum",0,0.681694972139319,1.03007096107279,-0.0812448849162315,1.47119489341637,"decay_3"
"R035","Antrodia_serialis",1,0.681694972139319,1.03007096107279,-0.0812448849162315,1.47119489341637,"decay_3"
"R035","Capronia_kleinmondensis",1,0.681694972139319,1.03007096107279,-0.0812448849162315,1.47119489341637,"decay_3"
"R035","Fomitopsis_pinicola",1,0.681694972139319,1.03007096107279,-0.0812448849162315,1.47119489341637,"decay_3"
"R036","Heterobasidion_parviporum",0,0.676568517952493,0.816553577452321,-0.463266589727902,1.56611069299162,"decay_3"
"R036","Antrodia_serialis",0,0.676568517952493,0.816553577452321,-0.463266589727902,1.56611069299162,"decay_3"
"R036","Phellopilus_nigrolimitatus",1,0.676568517952493,0.816553577452321,-0.463266589727902,1.56611069299162,"decay_3"
"R036","Capronia_kleinmondensis",1,0.676568517952493,0.816553577452321,-0.463266589727902,1.56611069299162,"decay_3"
"R036","Fomitopsis_pinicola",0,0.676568517952493,0.816553577452321,-0.463266589727902,1.56611069299162,"decay_3"
"R036","Heterobasidion_abietinum",0,0.676568517952493,0.816553577452321,-0.463266589727902,1.56611069299162,"decay_3"
"R037","Heterobasidion_parviporum",0,0.684512896216644,1.13943506837075,0.449267400302834,1.66102649256687,"decay_3"
"R037","Capronia_kleinmondensis",1,0.684512896216644,1.13943506837075,0.449267400302834,1.66102649256687,"decay_3"
"R037","Antrodia_serialis",0,0.684512896216644,1.13943506837075,0.449267400302834,1.66102649256687,"decay_3"
"R037","Fomitopsis_pinicola",1,0.684512896216644,1.13943506837075,0.449267400302834,1.66102649256687,"decay_3"
"R037","Phellopilus_nigrolimitatus",0,0.684512896216644,1.13943506837075,0.449267400302834,1.66102649256687,"decay_3"
"R037","Heterobasidion_abietinum",0,0.684512896216644,1.13943506837075,0.449267400302834,1.66102649256687,"decay_3"
